0.227679823996937,0.858204148057458
0.979188216055124,0.07715064988053
0.504576604695406,0.55311441372999
0.058132400743384,0.52809798025712
0.775343017821451,0.217921689819551
0.550423831055053,0.470859815499875
0.04578653961977,0.9185789498889
0.585769942169381,0.058032254634858
0.709072173592395,0.581873661769907
0.018503930375097,0.886522918595383
0.88606507351747,0.239564016218055
0.60363873177958,0.665583852216638
0.069422984136612,0.858127672145648
0.604738740599521,0.278109584744722
0.758989122495726,0.512026775191135
0.084975078724699,0.991122460136091
0.644285855123002,0.107302113357164
0.603312586481846,0.536479261089177
0.035632681675321,0.587473821324024
0.600717945662619,0.046560700214704
0.64343050511455,0.46461982084515
0.005591057423835,0.732527695458022
0.657500448135055,0.050251990779121
0.611905661916,0.495265641093079
0.013445197916279,0.501685430655239
0.743527345844035,0.06386612295413
0.646466201638903,0.714836518516032
0.294408192535768,0.698651842193868
0.920220776612384,0.226375771242614
0.608679543756634,0.47863247679013
0.001751858109007,0.571793191562152
0.507775850307003,0.295228404676416
0.779137491627171,0.491806669038609
0.307831495091678,0.887337400514662
0.758128995725283,0.197086120677716
0.548605936492357,0.507793604801669
0.075272330797885,0.522245376009042
0.533112865917308,0.214393872136779
0.467501492964506,0.52710358687129
0.186767816443948,0.507009498057048
0.842013241918894,0.214905234322478
0.642154431128747,0.634812738239634
0.052001937496262,0.935927717066003
0.814834829793792,0.161921639736225
0.694379968392653,0.557075989857647
0.065085541498972,0.957882557534975
0.526030561477054,0.111681622867894
0.503278059578437,0.75083598730171
0.143422603062304,0.691155027195762
0.863144558291248,0.069882880318972
0.664099053488678,0.773062420318408
0.098837781578761,0.62611035806857
0.709934616589539,0.178505619729376
0.69900126329198,0.598153536881934
0.283690006822771,0.800106866601715
0.935025062893343,0.164910078755028
0.571004309085972,0.6327473536908
0.218856079632439,0.911290573051445
0.629458379057797,0.27098231721905
0.711909882692649,0.453415544532353
0.213261076225122,0.673521946268582
0.809229278899355,0.291985184926163
0.689320776483328,0.668715146911238
0.00712643969063,0.9255992747516
0.561642008953075,0.150842395746235
0.622206026123563,0.56172191078484
0.259486564998364,0.563451806372046
0.511887182444923,0.00051556500756
0.469270639076248,0.510032360951092
0.157558520239301,0.798329111055765
0.704470781180232,0.267331863541446
0.546318151042885,0.517105961348275
0.111196964670255,0.809609180760144
0.562543790215764,0.166664682890169
0.491551999303971,0.639878407449117
0.16583790552093,0.861426257013795
0.833772193602141,0.027733937152207
0.52318960010988,0.460379660055285
0.26500835778106,0.598017620019407
0.581285338101055,0.228650296668257
0.52210466260941,0.721589140879345
0.060121371203492,0.840056903805294
0.871179960935867,0.113485205581059
0.506820567060365,0.552548951156801
0.071231264867753,0.610044742146314
0.686203491406421,0.23187687966148
0.775153374890182,0.5331614170966
